日期,编号,渠道,负责人,pv,uv,订单量,订单率,红包量,红包使用量,红包领取率,cpa,cpa浓度,cpa收入,cps收入,预估总收入,uv收益
2026/4/14,mm_1093570132_1562700221_115474750465,,,4,4,0,0,4,0,1,0,0,0,0,0,0
2026/4/14,mm_1093570132_1562700221_115525100494,,,20,14,1,0.0714,21,8,1.5,0,0,0,0,0,0
2026/4/14,mm_1093570132_1562700221_115529450119,,,41,25,1,0.04,37,4,1.48,0,0,0,0,0,0
2026/4/14,mm_1093570132_1562700221_115543900486,灯火广告支付后,马悦,48,31,5,0.1613,34,3,1.0968,0,0,0,0,0,0
2026/4/14,mm_1093570132_1562700221_115569550136,灯火广告支付后,马悦,341,196,18,0.0918,233,66,1.1888,0,0,0,5,5,0.0255
2026/4/14,mm_3695479793_3017050185_115586500317,灯火广告支付后,马悦,76,45,12,0.2667,77,38,1.7111,0,0,0,1,1,0.0222
2026/4/14,mm_3695479793_3017050185_115591100159,,,46,43,7,0.1628,77,42,1.7907,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115616100305,灯火广告支付后,马悦,190,118,23,0.1949,185,79,1.5678,0,0,0,1,1,0.0085
2026/4/14,mm_3695479793_3017050185_115624300073,,,165,102,19,0.1863,163,81,1.598,0,0,0,1,1,0.0098
2026/4/14,mm_3695479793_3017050185_115642650020,全域智投-05账号,马悦,7,5,0,0,6,3,1.2,1,0.2,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115644100102,灯火投放-JQ_灯火,俊清,3880,1244,13,0.0105,110,21,0.0884,1,0.0008,0,4,4,0.0032
2026/4/14,mm_3695479793_3017050185_115647800216,,,88,42,5,0.119,91,44,2.1667,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115651700091,阿里拍卖换量_端外app推送,秋蓉,112,76,18,0.2368,160,87,2.1053,1,0.0132,0,7,7,0.0921
2026/4/14,mm_3695479793_3017050185_115657300054,淘金币-换量,秋蓉,335,179,34,0.1899,334,144,1.8659,0,0,0,3,3,0.0168
2026/4/14,mm_3695479793_3017050185_115660400470,,,29,14,0,0,29,11,2.0714,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115669850177,全域智投-05账号,马悦,159,100,13,0.13,178,52,1.78,0,0,0,1,1,0.01
2026/4/14,mm_3695479793_3017050185_115670850190,灯火投放（电商）,静文,19,14,3,0.2143,32,8,2.2857,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115681500443,薅羊毛-换量,秋蓉,31,22,3,0.1364,46,21,2.0909,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115707900037,全域智投-05账号,马悦,118,115,11,0.0957,18,11,0.1565,28,0.2435,8,1,9,0.0783
2026/4/14,mm_3695479793_3017050185_115710250247,网易云（淘宝闪购）,俊清,1008,1002,10,0.01,80,15,0.0798,0,0,0,1,1,0.001
2026/4/14,mm_3695479793_3017050185_115720600036,多多有礼_福气页-活动列表,颖慧,6113,5549,706,0.1272,2681,871,0.4832,51,0.0092,14,119,133,0.024
2026/4/14,mm_3695479793_3017050185_115738900284,灯火投放-JQ,俊清,26,21,3,0.1429,42,29,2,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115740250272,自营1_全域智投-xf,黄静,81,53,12,0.2264,85,36,1.6038,0,0,0,1,1,0.0189
2026/4/14,mm_3695479793_3017050185_115744700414,灯火投放（电商）,静文,292,280,1,0.0036,40,9,0.1429,31,0.1107,8,0,8,0.0286
2026/4/14,mm_3695479793_3017050185_115754350208,灯火投放-JQ_商品推广,俊清,1,1,0,0,1,0,1,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115757700095,灯火投放（电商）,静文,328,307,6,0.0195,76,25,0.2476,32,0.1042,9,0,9,0.0293
2026/4/14,mm_3695479793_3017050185_115794200253,快手投放,静文,1007,904,48,0.0531,23,18,0.0254,350,0.3872,95,26,121,0.1338
2026/4/14,mm_3695479793_3017050185_115794350460,灯火投放（淘联）,俊清,67,51,9,0.1765,96,41,1.8824,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115823050374,灯火投放（淘联）,俊清,266,261,12,0.046,42,3,0.1609,1,0.0038,0,1,1,0.0038
2026/4/14,mm_3695479793_3017050185_115833400493,灯火投放-JQ_商品推广,俊清,468,458,4,0.0087,19,9,0.0415,7,0.0153,2,0,2,0.0044
2026/4/14,mm_3695479793_3017050185_115839250169,快手投放,静文,377,189,19,0.1005,22,20,0.1164,75,0.3968,20,1,21,0.1111
2026/4/14,mm_3695479793_3017050185_115882550173,广点通投放（昌海）,昌海,8000,7961,685,0.086,364,383,0.0457,3326,0.4178,900,313,1213,0.1524
2026/4/14,mm_3695479793_3017050185_116022350110,小黑盒-换量,秋蓉,26,13,0,0,4,0,0.3077,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116022550453,网易云投放,静文,741,430,10,0.0233,3,3,0.007,6,0.014,2,0,2,0.0047
2026/4/14,mm_3694315623_3089650004_116156400433,快手投放-JQ,俊清,430,412,2,0.0049,37,3,0.0898,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116157450279,素材中心,魏祺,14,12,18,1.5,13,12,1.0833,3,0.25,1,25,26,2.1667
2026/4/14,mm_1029370176_1591850259_116157600430,非标(运营),秋蓉,19,9,0,0,2,0,0.2222,1,0.1111,0,0,0,0
2026/4/14,mm_3694315623_3089650004_116158500255,UC投放,静文,5981,5885,422,0.0717,404,296,0.0686,1336,0.227,354,187,541,0.0919
2026/4/14,mm_3695518595_3019150023_116158550277,网易云投放,静文,51,48,0,0,1,0,0.0208,7,0.1458,2,0,2,0.0417
2026/4/14,mm_3694315623_3089650004_116160800308,网易云投放,静文,1962,1825,218,0.1195,176,135,0.0964,293,0.1605,78,95,173,0.0948
2026/4/14,mm_3694315623_3089650004_116161800238,巨量投放,静文,8122,7442,1011,0.1359,591,522,0.0794,3159,0.4245,838,402,1240,0.1666
2026/4/14,mm_3695479793_3017050185_116162100083,悦动健康换量,秋蓉,1969,1946,61,0.0313,207,18,0.1064,2,0.001,1,9,10,0.0051
2026/4/14,mm_3695518595_3019150023_116168350234,全域智投-02(马悦）,马悦,80,77,5,0.0649,14,4,0.1818,0,0,0,2,2,0.026
2026/4/14,mm_3695518595_3019150023_116169150197,灯火投放-JQ,俊清,1015,1006,15,0.0149,81,12,0.0805,4,0.004,1,2,3,0.003
2026/4/14,mm_3695518595_3019150023_116169400159,快手投放-JQ,俊清,791,785,7,0.0089,37,10,0.0471,0,0,0,0,0,0
2026/4/14,mm_3695518595_3019150023_116170100087,巨量投放-JQ,俊清,361,127,2,0.0157,10,4,0.0787,2,0.0157,1,0,1,0.0079
2026/4/14,mm_3695518595_3019150023_116170200096,全域智投-05账号,马悦,286,281,28,0.0996,46,28,0.1637,100,0.3559,27,40,67,0.2384
2026/4/14,mm_1029370176_1591850259_116186150322,巨量投放-马悦,马悦,11606,11479,1843,0.1606,1084,1087,0.0944,6531,0.569,1793,789,2582,0.2249
2026/4/14,mm_3695518595_3019150023_116205700123,喜马拉雅投放,静文,400,347,38,0.1095,22,16,0.0634,60,0.1729,16,5,21,0.0605
2026/4/14,mm_3695479793_3017050185_116211400098,广点通投放-JQ,俊清,3689,878,14,0.0159,107,18,0.1219,5,0.0057,1,8,9,0.0103
2026/4/14,mm_3694315623_3089650004_116218550431,巨量投放-马悦,马悦,184,77,2,0.026,9,2,0.1169,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116222600188,充鸭频道,晓纯,1555,1459,257,0.1761,725,247,0.4969,52,0.0356,14,87,101,0.0692
2026/4/14,mm_3695518595_3019150023_116225200228,灯火投放（电商）,静文,70,66,23,0.3485,14,12,0.2121,22,0.3333,6,4,10,0.1515
2026/4/14,mm_3694315623_3089650004_116227150237,淘宝小游戏qdtask,刀子,42,42,5,0.119,52,31,1.2381,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116228950382,灯火投放-小芳,小芳,45,30,4,0.1333,4,4,0.1333,2,0.0667,1,1,2,0.0667
2026/4/14,mm_3695518595_3019150023_116236450296,灯火投放（电商）,静文,93,83,28,0.3373,11,8,0.1325,26,0.3133,7,8,15,0.1807
2026/4/14,mm_3695518595_3019150023_116237800244,灯火投放（电商）,静文,3542,3328,99,0.0297,121,69,0.0364,741,0.2227,204,23,227,0.0682
2026/4/14,mm_1029370176_1591850259_116245300430,信用卡号,温淑娟,1833,1209,12,0.0099,47,11,0.0389,2,0.0017,1,6,7,0.0058
2026/4/14,mm_1029370176_1591850259_116245850096,快手投放-GWX,俊清,68,67,0,0,1,0,0.0149,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116247600104,oppo投放-wsq,吴绍裘,2231,1653,120,0.0726,119,46,0.072,41,0.0248,11,22,33,0.02
2026/4/14,mm_1029370176_1591850259_116248950040,小高果园换量,秋蓉,3327,3263,32,0.0098,320,24,0.0981,5,0.0015,1,12,13,0.004
2026/4/14,mm_1029370176_1591850259_116249350407,UC投放,静文,36997,35938,1908,0.0531,861,866,0.024,7273,0.2024,1997,1497,3494,0.0972
2026/4/14,mm_1029370176_1591850259_116254200328,灯火投放-马悦,马悦,1,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116255100017,快手投放,静文,1446,1427,80,0.0561,89,65,0.0624,248,0.1738,68,14,82,0.0575
2026/4/14,mm_1029370176_1596400250_114916250476,,,3,2,1,0.5,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115577900450,,,7,5,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115589250394,,,18,11,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115658600127,,,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115673050247,,,16,13,0,0,1,1,0.0769,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115693600291,摇红包投放（大红包bc直开链路）,晓纯,16,13,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115706500364,摇红包投放_支付宝社群（25-50岁女性）,秋蓉,96,89,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115708300121,,,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115757700095,灯火投放（电商）,静文,159,114,6,0.0526,2,0,0.0175,0,0,0,3,3,0.0263
2026/4/14,mm_3695479793_3017050185_115794350460,灯火投放（淘联）,俊清,24,21,1,0.0476,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115806300206,灯火投放-JQ_商品推广,俊清,18,13,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115813450445,,,5,4,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115830450234,巨量投放,静文,6,3,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115878000296,灯火投放（昌海）,昌海,19,13,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115929650233,灯火投放（昌海）,昌海,1,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116022350110,小黑盒-换量,秋蓉,187,144,11,0.0764,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116022550453,网易云投放,静文,34,25,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116046100155,多多有礼,颖慧,17,16,2,0.125,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116101850342,薅羊毛-换量,秋蓉,8,7,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116137050469,小黑盒-换量,秋蓉,6,6,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3676667659_3015000354_116138700454,摇红包投放（大红包bc直开链路）,晓纯,13,12,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3676667659_3015000354_116139600388,小黑盒-换量,秋蓉,17,13,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116160900132,灯火投放（电商）,静文,28,20,3,0.15,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116141650332,摇红包投放（大红包bc直开链路）,晓纯,10,8,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116142000159,多多有礼,颖慧,198,109,3,0.0275,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116142900080,快手投放,静文,449,113,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1093570132_1562700221_116144100011,摇红包投放（大红包bc直开链路）,晓纯,11,9,1,0.1111,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116144200195,摇红包投放（大红包bc直开链路）,晓纯,19,12,1,0.0833,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3694315623_3089650004_116155800498,小黑盒-换量,秋蓉,15,14,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116157600430,非标(运营),秋蓉,45,39,2,0.0513,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3694315623_3089650004_116158500255,UC投放,静文,5601,5411,2,0.0004,0,0,0,0,0,0,25,25,0.0046
2026/4/14,mm_3695518595_3019150023_116160500165,巨量投放-JQ,俊清,3,3,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3694315623_3089650004_116164150440,非标（探索）,刀子,22,17,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695518595_3019150023_116168300266,网易云（淘宝闪购）,俊清,5,3,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695518595_3019150023_116168900202,巨量投放,静文,18,13,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695518595_3019150023_116169250495,巨量投放-马悦,马悦,32,14,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_116184900187,非标（探索）,刀子,884,881,41,0.0465,0,0,0,0,0,0,16,16,0.0182
2026/4/14,mm_1029370176_1591850259_116185000413,巨量投放-马悦,马悦,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116186150322,巨量投放-马悦,马悦,6,5,3,0.6,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1029370176_1591850259_116190600003,非标（探索）,刀子,49,32,3,0.0938,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695518595_3019150023_116205350456,巨量投放,静文,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3695518595_3019150023_116209750309,UC投放,静文,18,10,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3694315623_3089650004_116222000303,广点通投放（昌海）,昌海,4,4,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_3694315623_3089650004_116227150237,淘宝小游戏qdtask,刀子,7,6,0,0,0,0,0,0,0,0,0,0,0
2026/4/14,mm_1093570132_1562700221_115488600086,,,0,0,1,,16,1,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115642650020,全域智投-05账号,马悦,0,0,0,,46,9,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115644100102,灯火投放-JQ_灯火,俊清,7509,7432,82,0.011,456,83,0.0614,0,0,0,115,115,0.0155
2026/4/14,mm_3695479793_3017050185_115650850050,全域智投-02(马悦）,马悦,687,681,13,0.0191,107,18,0.1571,0,0,0,3,3,0.0044
2026/4/14,mm_3695479793_3017050185_115657000366,全域智投-05账号,马悦,0,0,2,,80,11,,0,,0,1,1,
2026/4/14,mm_3695479793_3017050185_115657300054,淘金币-换量,秋蓉,1,1,152,152,892,237,892,0,0,0,3,3,3
2026/4/14,mm_3695479793_3017050185_115677350035,,,0,0,0,,13,1,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115679150413,,,0,0,2,,24,15,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115706500364,摇红包投放_支付宝社群（25-50岁女性）,秋蓉,0,0,1,,40,12,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115707900037,全域智投-05账号,马悦,14,13,6,0.4615,176,15,13.5385,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115709100079,全域智投-05账号,马悦,2,1,1,1,66,7,66,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115710250247,网易云（淘宝闪购）,俊清,1163,1144,15,0.0131,82,11,0.0717,0,0,0,23,23,0.0201
2026/4/14,mm_3695479793_3017050185_115715950442,,,0,0,16,,62,18,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115741400029,,,0,0,2,,69,10,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115742600018,,,2,2,0,0,2,1,1,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115744700414,灯火投放（电商）,静文,692,674,9,0.0134,83,10,0.1231,0,0,0,6,6,0.0089
2026/4/14,mm_3695479793_3017050185_115757700095,灯火投放（电商）,静文,1892,1863,53,0.0284,515,57,0.2764,0,0,0,11,11,0.0059
2026/4/14,mm_3695479793_3017050185_115805350269,UC投放,静文,9656,9202,132,0.0143,687,102,0.0747,0,0,0,87,87,0.0095
2026/4/14,mm_3695479793_3017050185_115813450445,,,10,7,0,0,9,0,1.2857,0,0,0,0,0,0
2026/4/14,mm_3695479793_3017050185_115823050374,灯火投放（淘联）,俊清,2819,2779,22,0.0079,345,25,0.1241,0,0,0,3,3,0.0011
2026/4/14,mm_3695479793_3017050185_115829500287,投放部（腾讯广点通投放）,俊清,0,0,2,,33,5,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115829800281,灯火投放（淘联）,俊清,0,0,7,,223,24,,0,,0,0,0,
2026/4/14,mm_3695479793_3017050185_115833400493,灯火投放-JQ_商品推广,俊清,10938,10804,221,0.0205,569,193,0.0527,0,0,0,125,125,0.0116
2026/4/14,mm_3695479793_3017050185_115839250169,快手投放,静文,134368,58407,424,0.0073,3205,374,0.0549,0,0,0,122,122,0.0021
2026/4/14,mm_3695479793_3017050185_115842400074,多多有礼,颖慧,38107,33283,341,0.0102,8422,277,0.253,0,0,0,52,52,0.0016
2026/4/14,mm_3695479793_3017050185_115876750425,广点通投放（昌海）,昌海,0,0,0,,26,0,,0,,0,0,0,
