日期,编号,渠道,负责人,pv,uv,订单量,订单率,红包量,红包使用量,红包领取率,cpa,cpa浓度,cpa收入,cps收入,预估总收入,uv收益
2026/4/26,mm_3695518595_3019150023_116169150197,灯火投放-JQ,俊清,373,369,4,0.0108,32,4,0.0867,2,0.0054,1,1,2,0.0054
2026/4/26,mm_3695518595_3019150023_116169400159,快手投放-JQ,俊清,4784,4729,51,0.0108,244,45,0.0516,11,0.0023,3,12,15,0.0032
2026/4/26,mm_3695518595_3019150023_116170100087,巨量投放-JQ,俊清,6150,2037,102,0.0501,285,113,0.1399,22,0.0108,6,19,25,0.0123
2026/4/26,mm_3695518595_3019150023_116170900400,快手投放-my01,马悦,2449,799,8,0.01,28,11,0.035,3,0.0038,1,0,1,0.0013
2026/4/26,mm_3695518595_3019150023_116171500405,网易云投放,静文,39,38,0,0,2,1,0.0526,3,0.0789,1,0,1,0.0263
2026/4/26,mm_1029370176_1591850259_116185000413,巨量投放-马悦,马悦,44,44,0,0,3,2,0.0682,4,0.0909,1,0,1,0.0227
2026/4/26,mm_1029370176_1591850259_116188200196,快手ZX（淘宝联盟）,俊清,295,295,34,0.1153,51,34,0.1729,30,0.1017,8,6,14,0.0475
2026/4/26,mm_3695518595_3019150023_116204550487,巨量投放-马悦,马悦,7063,7016,1078,0.1536,1442,1029,0.2055,2299,0.3277,630,471,1101,0.1569
2026/4/26,mm_3695518595_3019150023_116205700123,喜马拉雅投放,静文,314,272,7,0.0257,15,5,0.0551,16,0.0588,4,1,5,0.0184
2026/4/26,mm_3695479793_3017050185_116211400098,广点通投放-JQ,俊清,6909,1417,31,0.0219,141,27,0.0995,3,0.0021,1,6,7,0.0049
2026/4/26,mm_1029370176_1591850259_116217700500,巨量投放-JQ,俊清,6391,4874,416,0.0854,667,420,0.1368,1611,0.3305,442,152,594,0.1219
2026/4/26,mm_3694315623_3089650004_116218550431,巨量投放-马悦,马悦,120,49,0,0,2,1,0.0408,5,0.102,1,0,1,0.0204
2026/4/26,mm_3695518595_3019150023_116225200228,灯火投放（电商）,静文,120,114,9,0.0789,33,18,0.2895,48,0.4211,13,1,14,0.1228
2026/4/26,mm_3695518595_3019150023_116236450296,灯火投放（电商）,静文,227,215,15,0.0698,38,24,0.1767,91,0.4233,25,9,34,0.1581
2026/4/26,mm_3695518595_3019150023_116237800244,灯火投放（电商）,静文,1199,1166,12,0.0103,49,24,0.042,226,0.1938,62,2,64,0.0549
2026/4/26,mm_1029370176_1591850259_116245300430,信用卡号,温淑娟,648,463,4,0.0086,23,5,0.0497,5,0.0108,1,1,2,0.0043
2026/4/26,mm_1029370176_1591850259_116245850096,快手投放-GWX,俊清,126,120,0,0,5,0,0.0417,0,0,0,0,0,0
2026/4/26,mm_1029370176_1591850259_116247600104,oppo投放-wsq,吴绍裘,766,560,21,0.0375,32,24,0.0571,11,0.0196,3,2,5,0.0089
2026/4/26,mm_1029370176_1591850259_116248950040,小高果园换量,秋蓉,3069,3001,40,0.0133,306,32,0.102,4,0.0013,1,19,20,0.0067
2026/4/26,mm_1029370176_1591850259_116249600450,灯火投放-马悦,马悦,1224,695,10,0.0144,31,20,0.0446,102,0.1468,28,1,29,0.0417
2026/4/26,mm_3695518595_3019150023_116253150183,广点通投放（jw）,静文,1690,1333,4,0.003,4,3,0.003,15,0.0113,4,0,4,0.003
2026/4/26,mm_1029370176_1591850259_116254050304,快手投放-GWX,俊清,271,271,0,0,0,0,0,2,0.0074,1,0,1,0.0037
2026/4/26,mm_1029370176_1591850259_116255100017,快手投放,静文,11973,11931,462,0.0387,689,451,0.0577,2515,0.2108,690,133,823,0.069
2026/4/26,mm_1029370176_1591850259_116257950390,巨量投放-马悦,马悦,650,221,9,0.0407,16,3,0.0724,1,0.0045,0,10,10,0.0452
2026/4/26,mm_1029370176_1591850259_116261250009,广点通投放（jw）,静文,115,114,4,0.0351,8,6,0.0702,22,0.193,6,0,6,0.0526
2026/4/26,mm_1029370176_1591850259_116262250109,华为投放jw,静文,465,146,5,0.0342,36,12,0.2466,0,0,0,1,1,0.0068
2026/4/26,mm_1093570132_1751350246_110478650059,多多有礼_小程序,颖慧,18,18,0,0,2,0,0.1111,0,0,0,0,0,0
2026/4/26,mm_1029370176_1596400250_114916250476,,,3,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115589250394,,,8,7,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115675100317,,,12,10,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115690600496,,,21,16,2,0.125,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115693600291,摇红包投放（大红包bc直开链路）,晓纯,16,14,1,0.0714,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115706500364,摇红包投放_支付宝社群（25-50岁女性）,秋蓉,102,87,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115743000450,,,23,14,1,0.0714,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115757700095,灯火投放（电商）,静文,85,71,0,0,1,0,0.0141,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115794200253,快手投放,静文,4,4,2,0.5,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115803000046,巨量投放,静文,0,0,0,,1,0,,0,,0,0,0,
2026/4/26,mm_3695479793_3017050185_115805350269,UC投放,静文,10,7,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115878000296,灯火投放（昌海）,昌海,4,4,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115929650233,灯火投放（昌海）,昌海,1,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115957800287,巨量投放,静文,1,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116022550453,网易云投放,静文,57,31,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116043850354,,,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116046100155,多多有礼,颖慧,18,14,1,0.0714,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116048750366,,,18,15,3,0.2,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116101850342,薅羊毛-换量,秋蓉,4,4,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_1029370176_1591850259_116157600430,非标(运营),秋蓉,42,38,12,0.3158,0,0,0,0,0,0,3,3,0.0789
2026/4/26,mm_3676667659_3015000354_116138700454,摇红包投放（大红包bc直开链路）,晓纯,10,9,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116139700339,摇红包投放（大红包bc直开链路）,晓纯,16,14,4,0.2857,0,0,0,0,0,0,0,0,0
2026/4/26,mm_1029370176_1591850259_116141650332,摇红包投放（大红包bc直开链路）,晓纯,14,12,1,0.0833,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116142000159,多多有礼,颖慧,197,104,3,0.0288,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116142900080,快手投放,静文,1057,301,1,0.0033,0,0,0,0,0,0,0,0,0
2026/4/26,mm_1029370176_1591850259_116146600037,多多有礼,颖慧,1,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_1029370176_1591850259_116155850426,灯火投放（淘联）,俊清,9,7,1,0.1429,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3694315623_3089650004_116158500255,UC投放,静文,6521,5940,2,0.0003,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695518595_3019150023_116159700227,网易云投放,静文,7986,7881,14,0.0018,0,0,0,0,0,0,3,3,0.0004
2026/4/26,mm_3694315623_3089650004_116160550166,摇红包投放（大红包bc直开链路）,晓纯,3,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3694315623_3089650004_116164150440,非标（探索）,刀子,16,12,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695518595_3019150023_116169250495,巨量投放-马悦,马悦,513,205,1,0.0049,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_116184900187,非标（探索）,刀子,824,822,34,0.0414,0,0,0,0,0,0,16,16,0.0195
2026/4/26,mm_3695518595_3019150023_116222600183,快手投放,静文,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/26,mm_1029370176_1591850259_116223750107,快手投放-JQ,俊清,5,4,6,1.5,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3694315623_3089650004_116227150237,淘宝小游戏qdtask,刀子,4,4,6,1.5,0,0,0,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115642650020,全域智投-05账号,马悦,0,0,3,,28,8,,0,,0,1,1,
2026/4/26,mm_3695479793_3017050185_115650850050,全域智投-02(马悦）,马悦,187,185,0,0,13,0,0.0703,0,0,0,0,0,0
2026/4/26,mm_3695479793_3017050185_115657000366,全域智投-05账号,马悦,0,0,6,,85,8,,0,,0,0,0,
2026/4/26,mm_3695479793_3017050185_115707200031,猜你喜欢的兜底,风筝,34421,25378,405,0.016,1547,268,0.061,0,0,0,288,288,0.0113
2026/4/26,mm_3695479793_3017050185_115657300054,淘金币-换量,秋蓉,0,0,253,,803,228,,0,,0,3,3,
2026/4/26,mm_3695479793_3017050185_115679150413,,,0,0,2,,21,8,,0,,0,0,0,
2026/4/26,mm_3695479793_3017050185_115684050062,,,0,0,0,,3,0,,0,,0,0,0,
2026/4/26,mm_3695479793_3017050185_115706500364,摇红包投放_支付宝社群（25-50岁女性）,秋蓉,0,0,1,,24,9,,0,,0,0,0,
2026/4/26,mm_3695479793_3017050185_115707900037,全域智投-05账号,马悦,0,0,5,,175,17,,0,,0,0,0,
2026/4/26,mm_3695479793_3017050185_115710250247,网易云（淘宝闪购）,俊清,1320,1312,30,0.0229,98,28,0.0747,0,0,0,11,11,0.0084
