日期,编号,渠道,负责人,pv,uv,订单量,订单率,红包量,红包使用量,红包领取率,cpa,cpa浓度,cpa收入,cps收入,预估总收入,uv收益
2026/4/30,mm_3695479793_3017050185_116142900080,快手投放,静文,5553,5464,77,0.0141,77,49,0.0141,418,0.0765,113,19,132,0.0242
2026/4/30,mm_3695479793_3017050185_115806300206,灯火投放-JQ_商品推广,俊清,2319,1700,37,0.0218,219,184,0.1288,0,0,0,6,6,0.0035
2026/4/30,mm_3695479793_3017050185_115833450007,灯火投放（淘联）,俊清,3,2,6,3,41,17,20.5,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115833400493,灯火投放-JQ_商品推广,俊清,7363,4671,100,0.0214,488,357,0.1045,0,0,0,36,36,0.0077
2026/4/30,mm_3695479793_3017050185_115931150352,巨量投放,静文,0,0,64,,440,359,,0,,0,2,2,
2026/4/30,mm_3695479793_3017050185_115744700414,灯火投放（电商）,静文,10,9,9,1,79,58,8.7778,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115829800281,灯火投放（淘联）,俊清,0,0,58,,270,261,,0,,0,12,12,
2026/4/30,mm_3695518595_3019150023_116170200096,全域智投-05账号,马悦,0,0,38,,278,219,,0,,0,2,2,
2026/4/30,mm_3694315623_3089650004_116158500255,UC投放,静文,20042,19793,808,0.0408,576,455,0.0291,5345,0.27,1416,621,2037,0.1029
2026/4/30,mm_3694315623_3089650004_116227150237,淘宝小游戏qdtask,刀子,45,45,6,0.1333,55,39,1.2222,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115833400493,灯火投放-JQ_商品推广,俊清,10528,10225,185,0.0181,489,168,0.0478,0,0,0,150,150,0.0147
2026/4/30,mm_3695518595_3019150023_116168350234,全域智投-02(马悦）,马悦,6874,6753,53,0.0078,587,61,0.0869,0,0,0,24,24,0.0036
2026/4/30,mm_3695479793_3017050185_115829500287,投放部（腾讯广点通投放）,俊清,0,0,7,,18,13,,0,,0,0,0,
2026/4/30,mm_1093570132_1562700221_115183750177,多多有礼_福气页-活动列表,颖慧,1,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115693600291,摇红包投放（大红包bc直开链路）,晓纯,7,7,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115757700095,灯火投放（电商）,静文,6,6,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115931150352,巨量投放,静文,6,3,6,2,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1029370176_1591850259_116141650332,摇红包投放（大红包bc直开链路）,晓纯,12,9,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116142000159,多多有礼,颖慧,8,7,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116157500310,网易云投放,静文,6,4,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695518595_3019150023_116157600426,非标（探索）,刀子,5,5,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1029370176_1591850259_116157600430,非标(运营),秋蓉,7,5,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116157700359,非标（探索）,刀子,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695518595_3019150023_116161200164,非标（探索）,刀子,1,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3694315623_3089650004_116164150440,非标（探索）,刀子,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_114975750447,,,13,5,0,0,7,0,1.4,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_114982450442,,,61,33,6,0.1818,38,0,1.1515,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_114982600048,福利号_福利中心-万福来,温淑娟,7,6,0,0,5,0,0.8333,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_114983600177,多多换量（共用）,秋蓉,236,157,18,0.1146,203,10,1.293,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_114997800035,赚一点换量,秋蓉,146,65,5,0.0769,87,23,1.3385,0,0,0,1,1,0.0154
2026/4/30,mm_1093570132_1562700221_115046500380,,,0,0,0,,3,1,,0,,0,0,0,
2026/4/30,mm_1093570132_1562700221_115473200415,,,47,29,6,0.2069,39,7,1.3448,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_115474750465,,,4,4,0,0,4,0,1,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_115488150073,,,68,41,6,0.1463,47,9,1.1463,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_115543900486,灯火广告支付后,马悦,40,30,1,0.0333,34,1,1.1333,0,0,0,0,0,0
2026/4/30,mm_1093570132_1562700221_115575200157,聚合拉新-福利购,马悦,17,8,4,0.5,12,2,1.5,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115586500317,灯火广告支付后,马悦,66,46,9,0.1957,89,31,1.9348,0,0,0,1,1,0.0217
2026/4/30,mm_3695479793_3017050185_115616100305,灯火广告支付后,马悦,175,110,17,0.1545,187,62,1.7,0,0,0,1,1,0.0091
2026/4/30,mm_3695479793_3017050185_115624300073,,,1050,993,10,0.0101,163,63,0.1641,1,0.001,0,3,3,0.003
2026/4/30,mm_3695479793_3017050185_115644100102,灯火投放-JQ_灯火,俊清,2294,732,6,0.0082,54,11,0.0738,2,0.0027,1,1,2,0.0027
2026/4/30,mm_3695479793_3017050185_115647800216,,,78,46,7,0.1522,104,41,2.2609,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115651700091,阿里拍卖换量_端外app推送,秋蓉,104,75,15,0.2,167,80,2.2267,0,0,0,1,1,0.0133
2026/4/30,mm_3695479793_3017050185_115657000366,全域智投-05账号,马悦,48,31,8,0.2581,49,22,1.5806,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115657300054,淘金币-换量,秋蓉,307,167,18,0.1078,317,99,1.8982,0,0,0,1,1,0.006
2026/4/30,mm_3695479793_3017050185_115660400470,,,24,13,0,0,30,9,2.3077,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115661200233,,,14,11,1,0.0909,16,5,1.4545,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115669850177,全域智投-05账号,马悦,148,94,15,0.1596,175,51,1.8617,0,0,0,1,1,0.0106
2026/4/30,mm_3695479793_3017050185_115670850190,灯火投放（电商）,静文,24,15,0,0,30,4,2,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115681500443,薅羊毛-换量,秋蓉,33,20,1,0.05,35,6,1.75,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115710250247,网易云（淘宝闪购）,俊清,1868,1846,9,0.0049,118,20,0.0639,10,0.0054,3,0,3,0.0016
2026/4/30,mm_3695479793_3017050185_115712800459,,,2,2,0,0,4,2,2,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115715250429,,,3,3,0,0,3,3,1,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115719200002,,,7,6,3,0.5,13,5,2.1667,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115720600036,多多有礼_福气页-活动列表,颖慧,5539,5124,606,0.1183,2455,777,0.4791,79,0.0154,21,154,175,0.0342
2026/4/30,mm_3695479793_3017050185_115738900284,灯火投放-JQ,俊清,38,25,3,0.12,47,20,1.88,0,0,0,1,1,0.04
2026/4/30,mm_3695479793_3017050185_115740250272,自营1_全域智投-xf,黄静,104,54,6,0.1111,82,24,1.5185,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115740650022,,,10,5,1,0.2,10,3,2,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115741400029,,,26,17,4,0.2353,35,11,2.0588,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115744700414,灯火投放（电商）,静文,210,199,6,0.0302,19,1,0.0955,9,0.0452,2,1,3,0.0151
2026/4/30,mm_3695479793_3017050185_115757700095,灯火投放（电商）,静文,388,373,10,0.0268,64,24,0.1716,15,0.0402,4,2,6,0.0161
2026/4/30,mm_3695479793_3017050185_115768500333,小黑盒-换量,秋蓉,35,28,3,0.1071,48,24,1.7143,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115794350460,灯火投放（淘联）,俊清,69,47,6,0.1277,86,28,1.8298,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115803000046,广点通投放（jw）,静文,76,74,0,0,2,0,0.027,3,0.0405,1,0,1,0.0135
2026/4/30,mm_3695479793_3017050185_115806300206,灯火投放-JQ_商品推广,俊清,1053,1016,5,0.0049,101,12,0.0994,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115823050374,灯火投放（淘联）,俊清,137,134,2,0.0149,9,4,0.0672,2,0.0149,1,0,1,0.0075
2026/4/30,mm_3695479793_3017050185_115829800281,灯火投放（淘联）,俊清,5,3,1,0.3333,5,2,1.6667,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115833400493,灯火投放-JQ_商品推广,俊清,259,256,15,0.0586,22,8,0.0859,7,0.0273,2,2,4,0.0156
2026/4/30,mm_3695479793_3017050185_115882550173,广点通投放（昌海）,昌海,36,30,0,0,4,2,0.1333,7,0.2333,2,0,2,0.0667
2026/4/30,mm_3695479793_3017050185_115896950018,全域智投-05账号,马悦,788,787,13,0.0165,19,16,0.0241,16,0.0203,4,10,14,0.0178
2026/4/30,mm_3695479793_3017050185_116022550453,网易云投放,静文,984,579,5,0.0086,2,2,0.0035,5,0.0086,1,6,7,0.0121
2026/4/30,mm_3694315623_3089650004_116155350486,巨量投放,静文,3243,2727,107,0.0392,40,26,0.0147,580,0.2127,154,50,204,0.0748
2026/4/30,mm_3695479793_3017050185_116157450279,素材中心,魏祺,32,19,9,0.4737,30,17,1.5789,1,0.0526,0,1,1,0.0526
2026/4/30,mm_3695518595_3019150023_116158550277,网易云投放,静文,40,39,0,0,0,0,0,6,0.1538,2,0,2,0.0513
2026/4/30,mm_3695518595_3019150023_116159700227,网易云投放,静文,54,52,0,0,1,0,0.0192,10,0.1923,3,0,3,0.0577
2026/4/30,mm_3695518595_3019150023_116160500165,巨量投放-JQ,俊清,9374,9320,355,0.0381,313,260,0.0336,2761,0.2962,757,234,991,0.1063
2026/4/30,mm_3694315623_3089650004_116160800308,网易云投放,静文,1376,1300,102,0.0785,100,79,0.0769,266,0.2046,70,23,93,0.0715
2026/4/30,mm_3695518595_3019150023_116162000043,巨量投放-马悦,马悦,4285,4279,398,0.093,213,179,0.0498,1396,0.3262,383,141,524,0.1225
2026/4/30,mm_3695479793_3017050185_116162100083,悦动健康换量,秋蓉,1918,1905,25,0.0131,209,24,0.1097,9,0.0047,2,21,23,0.0121
2026/4/30,mm_3694315623_3089650004_116164150056,网易云投放,静文,7764,7523,669,0.0889,826,592,0.1098,2070,0.2752,548,263,811,0.1078
2026/4/30,mm_3695518595_3019150023_116164900419,巨量投放（淘联）,俊清,35173,6684,287,0.0429,796,352,0.1191,69,0.0103,19,154,173,0.0259
2026/4/30,mm_3695518595_3019150023_116166750360,投放1组（微博投放）,俊清,3745,3739,639,0.1709,946,717,0.253,1639,0.4384,449,192,641,0.1714
2026/4/30,mm_3695518595_3019150023_116168350234,全域智投-02(马悦）,马悦,2984,2970,38,0.0128,311,63,0.1047,10,0.0034,3,5,8,0.0027
2026/4/30,mm_3695518595_3019150023_116169150197,灯火投放-JQ,俊清,166,165,9,0.0545,18,8,0.1091,0,0,0,2,2,0.0121
2026/4/30,mm_3695518595_3019150023_116169400159,快手投放-JQ,俊清,3142,3118,26,0.0083,189,44,0.0606,1,0.0003,0,6,6,0.0019
2026/4/30,mm_3695518595_3019150023_116170100087,巨量投放-JQ,俊清,3929,1492,26,0.0174,173,47,0.116,5,0.0034,1,4,5,0.0034
2026/4/30,mm_3695518595_3019150023_116170900400,快手投放-my01,马悦,850,371,2,0.0054,12,3,0.0323,2,0.0054,1,0,1,0.0027
2026/4/30,mm_3695518595_3019150023_116171500405,网易云投放,静文,319,319,4,0.0125,39,15,0.1223,11,0.0345,3,0,3,0.0094
2026/4/30,mm_1029370176_1591850259_116186150322,巨量投放-马悦,马悦,863,854,68,0.0796,65,60,0.0761,466,0.5457,128,15,143,0.1674
2026/4/30,mm_3695518595_3019150023_116205700123,喜马拉雅投放,静文,148,133,3,0.0226,10,2,0.0752,13,0.0977,4,1,5,0.0376
2026/4/30,mm_3695518595_3019150023_116207900301,巨量投放-马悦,马悦,8356,8282,855,0.1032,661,550,0.0798,5028,0.6071,1378,393,1771,0.2138
2026/4/30,mm_3695479793_3017050185_116211400098,广点通投放-JQ,俊清,19183,4093,87,0.0213,391,119,0.0955,18,0.0044,5,39,44,0.0108
2026/4/30,mm_1029370176_1591850259_116217700500,巨量投放-JQ,俊清,2591,1968,214,0.1087,335,230,0.1702,580,0.2947,159,96,255,0.1296
2026/4/30,mm_3694315623_3089650004_116218550431,巨量投放-马悦,马悦,143,49,6,0.1224,7,5,0.1429,1,0.0204,0,5,5,0.102
2026/4/30,mm_1029370176_1591850259_116221600335,整点红包投放,晓纯,2,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1029370176_1591850259_116222600188,充鸭频道,晓纯,3823,3660,719,0.1964,1995,701,0.5451,196,0.0536,54,240,294,0.0803
2026/4/30,mm_3695518595_3019150023_116225200228,灯火投放（电商）,静文,6547,6121,876,0.1431,2204,1254,0.3601,199,0.0325,55,117,172,0.0281
2026/4/30,mm_3695518595_3019150023_116236450296,灯火投放（电商）,静文,1217,1140,133,0.1167,297,158,0.2605,123,0.1079,34,25,59,0.0518
2026/4/30,mm_3695518595_3019150023_116237800244,灯火投放（电商）,静文,2005,1978,87,0.044,75,55,0.0379,617,0.3119,169,25,194,0.0981
2026/4/30,mm_1029370176_1591850259_116245300430,信用卡号,温淑娟,1222,807,3,0.0037,17,2,0.0211,1,0.0012,0,1,1,0.0012
2026/4/30,mm_1029370176_1591850259_116245850096,快手投放-GWX,俊清,144,142,0,0,4,1,0.0282,2,0.0141,1,0,1,0.007
2026/4/30,mm_1029370176_1591850259_116247600104,oppo投放-wsq,吴绍裘,1582,1296,78,0.0602,48,33,0.037,73,0.0563,20,27,47,0.0363
2026/4/30,mm_1029370176_1591850259_116248950040,小高果园换量,秋蓉,3106,3042,28,0.0092,310,38,0.1019,9,0.003,2,5,7,0.0023
2026/4/30,mm_1029370176_1591850259_116249350407,UC投放,静文,2106,2040,34,0.0167,26,20,0.0127,200,0.098,55,18,73,0.0358
2026/4/30,mm_1029370176_1591850259_116249600450,灯火投放-马悦,马悦,5340,3316,216,0.0651,429,242,0.1294,472,0.1423,129,99,228,0.0688
2026/4/30,mm_3695518595_3019150023_116253150183,广点通投放（jw）,静文,726,628,0,0,1,0,0.0016,10,0.0159,3,0,3,0.0048
2026/4/30,mm_3695518595_3019150023_116253550447,巨量投放,静文,4,4,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1029370176_1591850259_116254050304,快手投放-GWX,俊清,337,336,4,0.0119,16,7,0.0476,8,0.0238,2,1,3,0.0089
2026/4/30,mm_1029370176_1591850259_116255100017,快手投放,静文,1487,1484,42,0.0283,65,40,0.0438,280,0.1887,77,8,85,0.0573
2026/4/30,mm_1029370176_1591850259_116261250009,广点通投放（jw）,静文,87,86,2,0.0233,3,1,0.0349,8,0.093,2,1,3,0.0349
2026/4/30,mm_1093570132_1562700221_115180500436,,,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115690400476,灯火投放（淘联）,俊清,9,9,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115693600291,摇红包投放（大红包bc直开链路）,晓纯,14,13,1,0.0769,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115696050315,,,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115706500364,摇红包投放_支付宝社群（25-50岁女性）,秋蓉,109,88,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115743000450,,,25,19,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115757700095,灯火投放（电商）,静文,98,81,1,0.0123,1,0,0.0123,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115879400302,灯火投放（昌海）,昌海,5,5,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116022350110,小黑盒-换量,秋蓉,101,86,2,0.0233,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116022550453,网易云投放,静文,50,35,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116046100155,多多有礼,颖慧,22,19,10,0.5263,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3676667659_3015000354_116139600388,小黑盒-换量,秋蓉,12,9,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116139700339,摇红包投放（大红包bc直开链路）,晓纯,15,13,5,0.3846,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1029370176_1591850259_116141650332,摇红包投放（大红包bc直开链路）,晓纯,16,12,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116142000159,多多有礼,颖慧,199,89,2,0.0225,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116142900080,快手投放,静文,551,124,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3694315623_3089650004_116157500335,巨量投放-JQ,俊清,11,7,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1029370176_1591850259_116157600430,非标(运营),秋蓉,49,41,1,0.0244,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3694315623_3089650004_116158500255,UC投放,静文,2663,2413,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1029370176_1591850259_116158950269,广点通投放（昌海）,昌海,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695518595_3019150023_116159700227,网易云投放,静文,695,692,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3694315623_3089650004_116160550166,摇红包投放（大红包bc直开链路）,晓纯,5,4,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_1029370176_1591850259_116160900132,灯火投放（电商）,静文,11,10,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3694315623_3089650004_116164150440,非标（探索）,刀子,15,12,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695518595_3019150023_116168900202,巨量投放,静文,6,5,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695518595_3019150023_116169250495,巨量投放-马悦,马悦,437,122,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_116184900187,非标（探索）,刀子,795,795,25,0.0314,0,0,0,0,0,0,5,5,0.0063
2026/4/30,mm_3695518595_3019150023_116205350456,巨量投放,静文,2,2,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3694315623_3089650004_116222000303,广点通投放（昌海）,昌海,1,1,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3694315623_3089650004_116227150237,淘宝小游戏qdtask,刀子,5,4,0,0,0,0,0,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115642650020,全域智投-05账号,马悦,0,0,0,,26,8,,0,,0,0,0,
2026/4/30,mm_3695479793_3017050185_115644100102,灯火投放-JQ_灯火,俊清,3872,3841,30,0.0078,196,18,0.051,0,0,0,20,20,0.0052
2026/4/30,mm_3695479793_3017050185_115650850050,全域智投-02(马悦）,马悦,2870,2864,14,0.0049,239,16,0.0834,0,0,0,2,2,0.0007
2026/4/30,mm_3695479793_3017050185_115657000366,全域智投-05账号,马悦,0,0,2,,66,3,,0,,0,0,0,
2026/4/30,mm_3695479793_3017050185_115657300054,淘金币-换量,秋蓉,1,1,198,198,773,227,773,0,0,0,4,4,4
2026/4/30,mm_3695479793_3017050185_115706500364,摇红包投放_支付宝社群（25-50岁女性）,秋蓉,0,0,1,,18,9,,0,,0,0,0,
2026/4/30,mm_3695479793_3017050185_115707900037,全域智投-05账号,马悦,0,0,7,,149,25,,0,,0,0,0,
2026/4/30,mm_3695479793_3017050185_115710250247,网易云（淘宝闪购）,俊清,2691,2651,83,0.0313,167,19,0.063,0,0,0,28,28,0.0106
2026/4/30,mm_3695479793_3017050185_115715950442,,,0,0,0,,53,5,,0,,0,0,0,
2026/4/30,mm_3695479793_3017050185_115738950035,快手投放-my01,马悦,0,0,0,,24,2,,0,,0,0,0,
2026/4/30,mm_3695479793_3017050185_115741400029,,,0,0,1,,72,4,,0,,0,0,0,
2026/4/30,mm_3695479793_3017050185_115742600018,,,3,3,1,0.3333,4,4,1.3333,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115744700414,灯火投放（电商）,静文,173,169,0,0,10,0,0.0592,0,0,0,0,0,0
2026/4/30,mm_3695479793_3017050185_115757700095,灯火投放（电商）,静文,3355,3343,43,0.0129,517,55,0.1547,0,0,0,3,3,0.0009
2026/4/30,mm_3695479793_3017050185_115803000046,广点通投放（jw）,静文,4146,4010,72,0.018,279,81,0.0696,0,0,0,94,94,0.0234
2026/4/30,mm_3695479793_3017050185_115805350269,UC投放,静文,303,290,11,0.0379,55,9,0.1897,0,0,0,5,5,0.0172
